Date;Start;End;Biomass [MWh] Calculated resolutions;Hydropower [MWh] Calculated resolutions;Wind offshore [MWh] Calculated resolutions;Wind onshore [MWh] Calculated resolutions;Photovoltaics [MWh] Calculated resolutions;Other renewable [MWh] Calculated resolutions;Nuclear [MWh] Calculated resolutions;Lignite [MWh] Calculated resolutions;Hard coal [MWh] Calculated resolutions;Fossil gas [MWh] Calculated resolutions;Hydro pumped storage [MWh] Calculated resolutions;Other conventional [MWh] Calculated resolutions
Jul 19, 2018;9:00 PM;10:00 PM;4,500.5;5,520.5;556;4,829.5;51.5;153.5;7,776.75;16,612;9,792.75;5,411.75;1,181.75;1,480.25
Jul 19, 2018;10:00 PM;11:00 PM;4,473.25;5,291.75;526.5;5,801.75;0;154.5;7,765.75;16,606.5;9,582;5,351;812.25;1,485.75
Jul 19, 2018;11:00 PM;12:00 AM;4,468.25;4,836.5;401.5;5,950.25;0;155;7,780.75;16,758.25;8,917.5;5,042.75;494;1,469.5
Jul 20, 2018;12:00 AM;1:00 AM;4,427.25;4,370.25;259.25;5,283;0;155;7,801.25;16,763.75;7,155.25;2,483.75;358.5;1,393.75
Jul 20, 2018;1:00 AM;2:00 AM;4,427.75;4,335.75;180.75;4,512.5;0;155.5;7,803.25;16,778.75;7,356.75;5,125.25;246;1,483
Jul 20, 2018;2:00 AM;3:00 AM;4,443.75;4,179.75;113.75;3,984.5;0;156;7,807;16,765.5;7,053;5,013;75.5;1,471.25
Jul 20, 2018;3:00 AM;4:00 AM;4,467.5;3,986.75;101.5;3,930.5;0;156;7,805;16,799;6,942;4,924.75;15.25;1,504
Jul 20, 2018;4:00 AM;5:00 AM;4,464.25;4,045.5;136.75;4,028;0;156;7,809.25;16,885.25;7,130.25;4,938.75;8.5;1,582.75
Jul 20, 2018;5:00 AM;6:00 AM;4,479.25;3,884.25;156.5;3,973;131.25;156;7,794.75;16,906.25;7,756;5,052.75;109;1,613
Jul 20, 2018;6:00 AM;7:00 AM;4,498;4,404;130.75;3,807.25;1,540.75;156;7,814.75;16,921.25;8,579.25;5,435.25;951.25;1,617.75
Jul 20, 2018;7:00 AM;8:00 AM;4,561.75;5,458.75;127.5;2,629.75;5,347.25;155;7,822.5;16,933.75;8,980.75;5,982.5;2,171.75;1,587.25
Jul 20, 2018;8:00 AM;9:00 AM;4,592;5,556.5;148.5;1,480;10,826.75;153.5;7,814.5;16,956;9,063.75;6,182.75;2,465.75;1,626
Jul 20, 2018;9:00 AM;10:00 AM;4,582.25;5,558.5;152.75;1,208;16,703.25;152.25;7,629.25;16,940.25;9,110.5;6,626.5;2,251.5;1,624.25
Jul 20, 2018;10:00 AM;11:00 AM;4,570.75;5,225;193.25;1,353;21,720.75;152;7,706.75;16,491.5;9,134;6,868.25;1,231;1,627.25
Jul 20, 2018;11:00 AM;12:00 PM;4,554.25;5,308;186;1,470.75;24,498.25;151.25;7,790.5;15,992.25;9,150.75;6,870.5;1,357;1,604.5
Jul 20, 2018;12:00 PM;1:00 PM;4,472.25;5,088.5;187;1,565.75;25,523.75;151;7,766.75;15,948;9,097.75;7,013;1,201.5;1,603.75
Jul 20, 2018;1:00 PM;2:00 PM;4,449;4,567.25;166.5;1,611.25;25,188.75;151;7,736.75;16,011.5;9,039;7,051;435.25;1,599.5
Jul 20, 2018;2:00 PM;3:00 PM;4,453.25;4,700.75;144.5;1,758.5;23,721.5;151;7,742.5;16,039.75;9,003.75;7,049.75;502;1,600.25
Jul 20, 2018;3:00 PM;4:00 PM;4,436;4,743;178.75;1,782.25;21,115.5;151;7,719;15,952.75;9,019.5;6,772.75;792.5;1,607.25
Jul 20, 2018;4:00 PM;5:00 PM;4,455.5;4,693.25;227.5;1,880.25;17,543;151;7,711.5;15,987.5;8,952.25;6,777.5;523.75;1,598.75
Jul 20, 2018;5:00 PM;6:00 PM;4,426.5;4,892.25;280.25;2,135.25;13,100.75;151;7,706;16,418.75;9,063.25;6,403.25;1,402;1,573.75
Jul 20, 2018;6:00 PM;7:00 PM;4,449;5,130.5;360.5;2,590.75;7,924.25;150.75;7,705;16,889.75;9,127.75;5,833.5;2,243.5;1,601.25
Jul 20, 2018;7:00 PM;8:00 PM;4,457.25;5,429.5;400.25;3,260.5;3,430.5;151;7,749.5;16,912.75;9,091.75;5,526.75;2,902.5;1,625.75
Jul 20, 2018;8:00 PM;9:00 PM;4,471;5,200;428.5;3,947.5;887;151.5;7,759.25;16,760.5;9,203.5;5,506.5;2,284.75;1,662
Jul 20, 2018;9:00 PM;10:00 PM;4,456.25;4,952;541.5;5,346.25;39;152.25;7,745;16,630;9,239.75;5,734.5;592.75;1,684.75
Jul 20, 2018;10:00 PM;11:00 PM;4,427.75;4,939.75;607.25;6,160.75;0;152;7,726.75;16,645.5;9,135.25;5,518.75;417.5;1,658
Jul 20, 2018;11:00 PM;12:00 AM;4,427.25;4,660.5;606.5;6,805.5;0;153;7,717.75;16,636.25;8,951.25;5,304.75;505.5;1,633.25
Jul 21, 2018;12:00 AM;1:00 AM;4,391.5;4,314.75;582;7,181;0;153.75;7,719.25;16,664.75;8,174;4,974;288;1,649.75
Jul 21, 2018;1:00 AM;2:00 AM;4,388.25;4,207.5;608.5;6,539.5;0;154;7,752.25;16,625.75;7,371.25;4,392.75;161;1,724.25
Jul 21, 2018;2:00 AM;3:00 AM;4,410;4,326;596;5,760.75;0;154;7,788.25;16,520;7,193;4,285.25;158.75;1,750.25
Jul 21, 2018;3:00 AM;4:00 AM;4,406.5;4,276.75;568;5,249;0;154.25;7,796;16,499.5;7,095;4,286.25;170.25;1,751
Jul 21, 2018;4:00 AM;5:00 AM;4,402.5;4,127.75;544.5;5,265.5;0;155;7,794;16,480.75;6,875.5;4,286.75;88.5;1,729.5
Jul 21, 2018;5:00 AM;6:00 AM;4,388.75;4,066;571.75;5,080.75;106.5;155;7,754.25;16,577.75;6,744.25;4,229;101.75;1,739
Jul 21, 2018;6:00 AM;7:00 AM;4,403;4,088.75;562.25;4,877.75;1,056.5;155;7,627.75;16,647;6,727.25;4,032;114.75;1,713.75
Jul 21, 2018;7:00 AM;8:00 AM;4,472.5;4,527.5;585;4,184.75;3,295.75;154.25;7,396.5;16,612.25;7,423.25;4,444.75;420.75;1,753.75
Jul 21, 2018;8:00 AM;9:00 AM;4,531;5,456.5;568.25;2,705;6,233;154.75;7,393.25;16,523.5;7,758.25;4,490.5;1,105;1,768.5
Jul 21, 2018;9:00 AM;10:00 AM;4,520.75;5,200;509;2,056.25;9,612.25;155;7,393.25;16,377.75;7,796.5;4,575;1,230.25;1,786
Jul 21, 2018;10:00 AM;11:00 AM;4,508.5;5,007.5;426.75;2,083.75;12,251.5;155;7,385.5;16,366.25;7,858.5;4,864.75;1,094.25;1,789.25
Jul 21, 2018;11:00 AM;12:00 PM;4,484.5;4,650.5;366.5;2,154;14,025.75;155;7,390.25;16,384.5;7,871.5;4,930.5;632.25;1,784.5
Jul 21, 2018;12:00 PM;1:00 PM;4,434.25;4,602;305;2,188;15,145.75;155;7,371.25;16,333.75;8,032;4,810.5;748;1,793.25
Jul 21, 2018;1:00 PM;2:00 PM;4,425.25;4,668.75;239;2,137.25;15,292;155;7,340.5;15,871.25;7,868.5;4,809.25;1,000;1,799
Jul 21, 2018;2:00 PM;3:00 PM;4,403.25;4,827.5;209.75;2,205;14,456;154.25;7,337;15,672.75;7,783.75;4,791.25;1,230.75;1,802.75
Jul 21, 2018;3:00 PM;4:00 PM;4,410.5;4,615.75;255.5;2,380.25;12,969.25;154;7,340;15,689;7,881.5;4,808.75;530;1,814.25
Jul 21, 2018;4:00 PM;5:00 PM;4,417.75;4,713;270.5;2,388.25;10,798.5;154;7,366.5;15,681.5;7,954;4,815.5;400.25;1,757.5
Jul 21, 2018;5:00 PM;6:00 PM;4,430.75;4,777.25;284.75;2,793;8,052.5;154;7,363;15,666.25;8,106.5;4,852.5;589.5;1,750.5
Jul 21, 2018;6:00 PM;7:00 PM;4,463.5;4,938.25;485.5;3,183;4,849.75;154;7,370.25;15,669.5;8,236.5;4,895.25;693.75;1,731
Jul 21, 2018;7:00 PM;8:00 PM;4,471.5;5,311.75;522.25;3,099.75;2,211.25;154;7,372.25;15,696.75;8,230;4,911;1,690.5;1,780
Jul 21, 2018;8:00 PM;9:00 PM;4,466.5;5,217.5;465;2,711.25;626.75;154;7,369.25;15,726.5;8,239;4,937.75;1,526.75;1,808
Jul 21, 2018;9:00 PM;10:00 PM;4,457.5;5,599;326.75;2,825;32.25;155;7,378.5;15,742;7,950.75;5,191.25;1,444;1,807
Jul 21, 2018;10:00 PM;11:00 PM;4,441;5,344.25;198.25;2,741;0;155;7,375.5;15,730.25;7,995.25;5,224.25;1,603.25;1,797.25
Jul 21, 2018;11:00 PM;12:00 AM;4,431.25;5,024.5;150;2,714;0;155;7,376.25;15,764.25;8,072.75;5,126.25;962;1,767.75
Jul 22, 2018;12:00 AM;1:00 AM;4,433.5;4,820.25;108.75;2,839.5;0;155;7,385;15,345;7,755.25;4,554;440.75;1,406.75
Jul 22, 2018;1:00 AM;2:00 AM;4,422.75;4,617.75;83.5;2,799.5;0;155;7,386.5;14,720.25;7,196.25;3,656.75;272.25;1,443.25
Jul 22, 2018;2:00 AM;3:00 AM;4,429.5;4,575.5;56.5;2,872.25;0;153.25;7,383;14,716;6,602.25;3,163.25;205.5;1,487.25
Jul 22, 2018;3:00 AM;4:00 AM;4,417.75;4,518.25;39;2,915.75;0;152;7,382;14,679.75;6,390;2,824;16.25;1,505.5
Jul 22, 2018;4:00 AM;5:00 AM;4,425.25;4,554;41;2,954.25;0;152;7,379;14,601.75;6,113.25;2,747.75;29;1,483
Jul 22, 2018;5:00 AM;6:00 AM;4,423.5;4,584.75;103.5;2,958.75;65;152;7,141.75;14,407.5;6,267.75;2,778.75;16.75;1,454.5
Jul 22, 2018;6:00 AM;7:00 AM;4,422.5;4,704.25;248.75;3,154.75;766.75;152;6,691.5;14,277;6,427.25;2,790.75;27.75;1,455.5
Jul 22, 2018;7:00 AM;8:00 AM;4,456.5;4,814.25;391;2,860.25;2,647.75;152;6,514;14,082.5;6,519.75;2,737;84;1,494.75
Jul 22, 2018;8:00 AM;9:00 AM;4,518.5;4,813.5;311;2,061.25;5,544.5;152;6,649.75;13,796.75;6,644.5;2,665.25;251.5;1,495.75
Jul 22, 2018;9:00 AM;10:00 AM;4,518.5;4,744.75;269.75;1,789;9,134.75;152;6,649.25;13,393.5;6,702.5;2,587.5;195;1,497
Jul 22, 2018;10:00 AM;11:00 AM;4,523.75;4,640;283.75;2,044;12,447.5;152;6,652.25;13,251.5;6,680.75;2,588.25;202.25;1,496
Jul 22, 2018;11:00 AM;12:00 PM;4,507.5;4,531.5;332.5;2,490.75;15,067;151;6,848.5;13,125.5;6,450.75;2,591.25;185;1,469
Jul 22, 2018;12:00 PM;1:00 PM;4,454;4,468;278.75;2,660.5;16,544.75;151.5;7,102;13,210;6,157.5;2,542.5;135.5;1,462.25
Jul 22, 2018;1:00 PM;2:00 PM;4,445.5;4,293.25;299.5;3,188.75;16,596.5;152;7,152.5;13,418.5;5,879;2,478.5;24.75;1,481.5
Jul 22, 2018;2:00 PM;3:00 PM;4,398.75;4,308.25;326.25;3,979.5;16,269.75;152;7,117.75;13,519.25;5,411;2,472.25;0;1,490.25
Jul 22, 2018;3:00 PM;4:00 PM;4,370.5;4,344.75;300.5;4,998.75;15,202;152;7,142.25;13,723.25;5,350.75;2,366.5;19.5;1,499.75
Jul 22, 2018;4:00 PM;5:00 PM;4,401;4,513.5;338.75;5,282.25;12,698.25;151.75;7,196.5;13,777.25;5,975.75;2,446.5;70.25;1,488.25
Jul 22, 2018;5:00 PM;6:00 PM;4,435.5;4,926.75;302;5,712.75;9,219;151.75;7,230;14,468.75;6,889;2,562.25;229.5;1,493
Jul 22, 2018;6:00 PM;7:00 PM;4,453.5;5,223.25;235.25;5,136;5,739.25;151.75;7,271;15,090.25;7,779.25;2,903.25;1,272.5;1,509
Jul 22, 2018;7:00 PM;8:00 PM;4,504.5;5,565.75;197.25;4,325.25;2,765.25;151.25;7,354;15,237;8,343.25;3,177;1,654;1,486.25
Jul 22, 2018;8:00 PM;9:00 PM;4,483.75;5,808.75;198.75;3,733.25;743.25;151.75;7,462.5;15,324.25;8,565.5;3,238;1,582.25;1,455.75
Jul 22, 2018;9:00 PM;10:00 PM;4,480.25;5,650.25;159.5;3,757.75;38;152;7,507.75;15,429.75;8,620.75;3,257.5;1,431.25;1,459.25
Jul 22, 2018;10:00 PM;11:00 PM;4,459;5,351.5;102.75;3,920;0;152;7,515.25;15,406.25;8,619.75;3,334.5;1,500.25;1,458.25
Jul 22, 2018;11:00 PM;12:00 AM;4,450.25;5,011;114.75;3,724;0;152;7,547;15,435.5;8,561.5;3,280;1,251.5;1,483.75
Jul 23, 2018;12:00 AM;1:00 AM;4,415;4,721.75;125.75;3,645.25;0;152;7,539.5;15,436.25;7,839.75;1,315.25;451.75;1,595.5
Jul 23, 2018;1:00 AM;2:00 AM;4,391.25;4,608.5;106.25;3,687.25;0;152;7,551.5;15,165;8,360.5;2,880;168;1,671.75
Jul 23, 2018;2:00 AM;3:00 AM;4,374.75;4,539.75;89;3,779.25;0;152;7,565.75;15,135.25;7,944;2,749.5;45.5;1,656
Jul 23, 2018;3:00 AM;4:00 AM;4,372.75;4,366.75;136.25;3,978.25;0;152;7,568;15,360;8,199.5;2,869.25;28;1,702
Jul 23, 2018;4:00 AM;5:00 AM;4,381.5;4,316;159.25;4,077.5;0;152;7,556.25;15,315.5;8,602.5;3,134.5;35.75;1,738.5
Jul 23, 2018;5:00 AM;6:00 AM;4,387.25;4,359.75;136.75;4,165.25;83.5;152;7,559.75;15,442;9,522.5;3,708.5;104.25;1,770
Jul 23, 2018;6:00 AM;7:00 AM;4,413.75;4,792.25;85.5;4,132.5;1,091;152;7,566;15,425;10,678.5;5,084;579.5;1,842.25
Jul 23, 2018;7:00 AM;8:00 AM;4,473.75;5,786;79.25;3,191.25;3,910.75;152;7,554.5;15,404.5;11,576.25;5,734;1,515.75;1,810.75
Jul 23, 2018;8:00 AM;9:00 AM;4,509;6,092.5;124.5;2,425.75;8,240.75;152;7,573.5;15,410;11,814;5,974.25;3,367.75;1,804.25
Jul 23, 2018;9:00 AM;10:00 AM;4,507.25;5,882.25;117;2,362.5;13,430.25;151;7,550.75;15,397.75;11,727;6,206.75;2,695;1,809
Jul 23, 2018;10:00 AM;11:00 AM;4,505.75;5,412.25;71.25;2,763.75;18,677.5;151;7,554.75;15,404;11,697.25;6,427.25;1,264.5;1,818.75
Jul 23, 2018;11:00 AM;12:00 PM;4,496.75;5,262.75;38.25;2,979;22,516.5;151;7,605;15,450;11,740.25;6,496.25;907.25;1,834.5
Jul 23, 2018;12:00 PM;1:00 PM;4,463.5;5,128.25;63;2,932.75;24,346.5;151;7,645.5;15,434.75;11,756;6,757.25;774.75;1,882.75
Jul 23, 2018;1:00 PM;2:00 PM;4,441;5,520.5;87;2,934;24,509;150.5;7,695.5;15,386.75;11,652.25;6,711.5;1,399.5;1,896.25
Jul 23, 2018;2:00 PM;3:00 PM;4,417.5;5,556.75;151;2,920.5;23,446;150;7,694.25;15,391;11,447.75;6,637.5;949.5;1,882
Jul 23, 2018;3:00 PM;4:00 PM;4,435.75;5,335;197.25;3,037;21,601;150;7,688;15,378.25;11,384.25;6,550.25;724;1,867.5
Jul 23, 2018;4:00 PM;5:00 PM;4,441;5,674.5;180.75;3,311.5;18,101.25;150;7,686.75;15,340.25;11,391.75;6,590;1,204.5;1,866.5
Jul 23, 2018;5:00 PM;6:00 PM;4,445.25;5,960.5;178.75;3,138.5;13,465.5;150;7,687;15,283.25;11,246.75;6,589.5;2,067.75;1,857.75
Jul 23, 2018;6:00 PM;7:00 PM;4,479.5;6,445.25;171.5;2,943.5;8,395.5;150;7,673.75;15,061;11,248;6,523;4,829.5;1,846.75
Jul 23, 2018;7:00 PM;8:00 PM;4,483.5;6,530.25;134;2,915.75;3,684.5;150;7,674.75;15,141.75;11,438.75;6,422.25;6,321.25;1,837.5
Jul 23, 2018;8:00 PM;9:00 PM;4,464.5;6,690.75;129;2,685;933.25;150.5;7,688.75;15,202;11,674.75;6,464.75;6,235;1,825
Jul 23, 2018;9:00 PM;10:00 PM;4,471;6,571.5;126.25;2,452.5;33;151;7,685.5;15,256.75;11,833.25;6,512.25;5,334.25;1,822
Jul 23, 2018;10:00 PM;11:00 PM;4,448.25;5,777;108;2,440.75;0;151.75;7,684.5;15,340;11,919.75;6,544.75;3,307.75;1,842.25
Jul 23, 2018;11:00 PM;12:00 AM;4,445.5;5,411;103;2,269.5;0;152;7,705.25;15,453.5;11,575;6,164;1,494.25;1,741.75
Jul 24, 2018;12:00 AM;1:00 AM;4,424.25;5,098.25;96.25;2,190.25;0;152;7,720;15,483;11,707;5,716.25;219.25;1,698
Jul 24, 2018;1:00 AM;2:00 AM;4,407.25;4,908.75;113;2,196;0;152;7,736.5;15,456.5;11,481;5,414.25;12.25;1,702.75
Jul 24, 2018;2:00 AM;3:00 AM;4,420.5;5,084.25;174.25;2,258.25;0;152;7,755.5;15,506;10,903.25;5,462.5;28.25;1,721.75
Jul 24, 2018;3:00 AM;4:00 AM;4,418.75;4,727;167.25;2,262.5;0;152;7,757.25;15,465.75;10,181.5;5,366;8;1,742.25
Jul 24, 2018;4:00 AM;5:00 AM;4,429.5;4,850.25;154.25;2,394.25;0;152;7,761.25;15,554.5;10,281.25;5,366;12.25;1,758.25
Jul 24, 2018;5:00 AM;6:00 AM;4,444.75;5,082.25;137.5;2,484;91.75;152;7,769;15,558.75;11,228.75;5,546.5;95;1,770
Jul 24, 2018;6:00 AM;7:00 AM;4,472.5;5,522.25;135.25;2,537.25;1,326.75;152;7,767;15,569.5;11,756.25;6,556;1,328.5;1,785.5
Jul 24, 2018;7:00 AM;8:00 AM;4,520.75;5,943.5;155.5;2,152.5;5,050.5;152;7,764.25;15,636.25;11,997.75;6,938;3,992.75;1,747.75
Jul 24, 2018;8:00 AM;9:00 AM;4,547;6,245.25;213;1,223.5;10,943.25;151.25;7,757.5;15,581;12,147.5;7,270.5;3,807.25;1,769.5
Jul 24, 2018;9:00 AM;10:00 AM;4,476.5;6,066.25;229.25;756;17,257.25;150.5;7,752.25;15,567;12,164.5;7,687.25;2,645;1,756.25
Jul 24, 2018;10:00 AM;11:00 AM;4,457;5,479.5;164.5;711.25;22,358.5;150;7,743.5;15,275.75;12,083.25;7,952.25;1,817.75;1,751.75
Jul 24, 2018;11:00 AM;12:00 PM;4,406.75;5,556.25;122.75;858.25;25,653;149.75;7,728.75;14,922.75;12,105.5;8,059.5;1,224;1,736
Jul 24, 2018;12:00 PM;1:00 PM;4,318;5,341;140;1,055.75;27,062.75;149;7,732.5;14,896;12,031.25;8,111.25;796.5;1,724.75
Jul 24, 2018;1:00 PM;2:00 PM;4,285.25;5,153;192;1,044.5;27,138.25;149;7,723.5;14,882;12,030.25;8,050.75;603.75;1,722.25
Jul 24, 2018;2:00 PM;3:00 PM;4,243.5;5,179;198.25;1,091;26,061;149;7,705.25;14,936.5;11,862;7,884.5;639;1,749.25
Jul 24, 2018;3:00 PM;4:00 PM;4,245;5,412.5;120.75;1,146.25;23,724.75;149;7,690.75;14,925.5;11,736.5;7,628;777.75;1,760.5
Jul 24, 2018;4:00 PM;5:00 PM;4,257.75;5,561.25;69.75;1,331;19,792;149;7,672.5;14,986.5;11,726.25;7,723.5;1,240.25;1,833.75
Jul 24, 2018;5:00 PM;6:00 PM;4,281.5;5,887.75;40;1,475;14,565.25;149;7,676.25;15,234.75;11,779.5;7,633.5;2,207.25;1,930
Jul 24, 2018;6:00 PM;7:00 PM;4,323.25;6,476.25;45.25;1,676.5;8,783.75;149;7,673.75;15,566;11,813.25;7,280.75;4,580;1,736.5
Jul 24, 2018;7:00 PM;8:00 PM;4,331.25;6,467;38.5;1,708.25;3,739.75;149;7,685.25;15,591;11,895.25;6,919.5;6,395;1,739.75
Jul 24, 2018;8:00 PM;9:00 PM;4,332.25;6,633.25;35.75;1,684.5;898.75;149.75;7,678.5;15,601.75;11,764.75;7,016.25;5,123.25;1,760
Jul 24, 2018;9:00 PM;10:00 PM;4,373.75;6,412.75;48.75;2,349.25;25.75;151;7,678;15,631.25;11,802;7,099.5;4,009.25;1,738.25
Jul 24, 2018;10:00 PM;11:00 PM;4,370.75;5,823.5;84;3,304.25;0;151;7,694.25;15,606.25;11,823.25;7,056.25;2,395.5;1,752.5
Jul 24, 2018;11:00 PM;12:00 AM;4,377.25;5,413.75;91.25;3,987.75;0;151.5;7,688.5;15,617;11,702.25;6,402;753.75;1,717
Jul 25, 2018;12:00 AM;1:00 AM;4,332.25;4,615.5;98.75;4,183.25;0;152;7,710;15,636;11,485.5;6,095;273.25;1,732.25
Jul 25, 2018;1:00 AM;2:00 AM;4,322.75;4,493.75;76.25;3,916.5;0;152;7,718.75;15,636.75;10,862.75;5,856.25;63;1,755.5
Jul 25, 2018;2:00 AM;3:00 AM;4,329.5;4,482.25;126.75;3,499.5;0;152;7,726.75;15,429.75;10,651.25;5,787.5;0;1,739.25
Jul 25, 2018;3:00 AM;4:00 AM;4,328.75;4,560.25;136.25;2,753.25;0;152;7,737;15,425;10,428.25;5,837.25;0;1,741.75
Jul 25, 2018;4:00 AM;5:00 AM;4,331.5;4,534.25;180.5;2,269.75;0;152;7,740.5;15,641.75;10,488.5;5,915;0.75;1,789.25
Jul 25, 2018;5:00 AM;6:00 AM;4,332.25;4,512;228.5;2,175.5;84.25;152;7,736;15,698.25;10,761;6,032.5;226;1,787.5
Jul 25, 2018;6:00 AM;7:00 AM;4,375.75;4,901.5;238;2,129.75;1,298.25;152;7,738.5;15,711.5;11,369;6,753.25;723.5;1,788.5
Jul 25, 2018;7:00 AM;8:00 AM;4,435.25;5,640.5;288.75;1,833.75;4,948;151.25;7,743;15,714.75;11,597.25;7,189.5;2,383.25;1,817
Jul 25, 2018;8:00 AM;9:00 AM;4,470.75;5,796.5;325.75;1,088.75;10,649.5;150.5;7,737.25;15,835;11,408;7,404;4,269;1,787
Jul 25, 2018;9:00 AM;10:00 AM;4,423.75;6,065.25;314.75;826.25;16,683.25;150;7,729;16,062;11,308;7,395.5;4,002;1,760.25
Jul 25, 2018;10:00 AM;11:00 AM;4,370;5,716.25;288.75;949.75;21,561.5;149.25;7,714;16,251.5;11,638.25;7,408;2,306.25;1,957.75
Jul 25, 2018;11:00 AM;12:00 PM;4,317.75;5,436.25;258.75;1,560.75;24,727.25;149;7,699.75;16,036.75;11,652.25;7,489.25;1,409;2,080.5
Jul 25, 2018;12:00 PM;1:00 PM;4,273.25;4,875.5;298.5;1,922;25,873.25;149;7,689.75;15,836;11,625.5;7,736.75;521.75;2,064
Jul 25, 2018;1:00 PM;2:00 PM;4,230.75;5,063.5;285;2,269.75;25,227;149;7,695;15,732;11,641.5;7,763.25;659.75;2,127
Jul 25, 2018;2:00 PM;3:00 PM;4,218;5,079.5;281;2,732;23,159;148.75;7,686.25;15,692.5;11,570.25;7,581.5;770;2,148.5
Jul 25, 2018;3:00 PM;4:00 PM;4,201.5;4,851.5;391.75;3,573.25;20,582.75;148;7,676.75;15,681;11,463.75;7,599.5;720;2,170
Jul 25, 2018;4:00 PM;5:00 PM;4,209.25;4,861.25;423.25;5,043;16,742.25;148.25;7,671;15,732.25;11,325.5;7,269.25;542.5;2,113.75
Jul 25, 2018;5:00 PM;6:00 PM;4,232.5;5,131.75;570.5;5,644.5;12,254.25;149;7,669;15,786.5;11,294;6,651.5;1,365;2,139.5
Jul 25, 2018;6:00 PM;7:00 PM;4,277.5;5,824.75;667;5,484.25;7,558.5;149.25;7,668.75;15,665;11,320.75;6,201.25;2,839.5;2,072.5
Jul 25, 2018;7:00 PM;8:00 PM;4,305.25;6,114.75;582.25;5,505.75;3,263.25;150;7,681;15,649.5;11,201.75;6,251.25;5,707.5;2,059.5
Jul 25, 2018;8:00 PM;9:00 PM;4,318.5;6,038.75;539.75;5,245.5;803.5;150;7,678;15,612.75;11,227.5;6,276;5,193.5;2,079.5
Jul 25, 2018;9:00 PM;10:00 PM;4,333.25;5,661.25;477.5;5,260.5;24.5;151;7,679.75;15,588.25;11,488;6,356.75;3,186.75;2,103
Jul 25, 2018;10:00 PM;11:00 PM;4,324.75;5,489;449.75;5,594.5;0;151;7,682;15,583;11,475.5;6,583.75;2,506.5;2,119.25
Jul 25, 2018;11:00 PM;12:00 AM;4,325;4,919.5;501.75;5,364.25;0;151;7,683;15,644.5;11,449.5;6,339;911.25;2,032
Jul 26, 2018;12:00 AM;1:00 AM;4,331;4,497.75;566.5;5,420.5;0;151;7,685.5;15,827.75;10,809.5;5,892;191.25;1,967
Jul 26, 2018;1:00 AM;2:00 AM;4,320.25;4,523.5;638;5,203.75;0;151;7,710;15,753.75;9,790.25;5,567.25;22.25;1,987.25
Jul 26, 2018;2:00 AM;3:00 AM;4,338.75;4,388.75;652;5,176;0;151;7,715.5;15,634.5;9,533.5;5,577.5;133.25;2,057.75
Jul 26, 2018;3:00 AM;4:00 AM;4,331.25;4,413.5;656.5;5,032.5;0;151.75;7,723.25;15,652.5;9,357;5,561.75;0;2,034.25
Jul 26, 2018;4:00 AM;5:00 AM;4,336;4,359.25;640.25;4,536.75;0;152;7,730.25;15,669.25;9,390;5,642.75;48.5;2,036.75
Jul 26, 2018;5:00 AM;6:00 AM;4,333.5;4,622.75;696;4,334;73.5;152;7,729.75;15,711.25;10,265.5;5,693.5;120.75;2,043.25
Jul 26, 2018;6:00 AM;7:00 AM;4,360.5;4,928.25;684.25;4,101.5;1,224;152;7,733.5;15,722.5;11,144.75;6,312.5;952.25;2,035.75
Jul 26, 2018;7:00 AM;8:00 AM;4,407.5;5,422.75;557.75;3,413;4,872.75;151.5;7,735.75;15,677.75;11,445.5;6,985.75;1,613;2,015.75
Jul 26, 2018;8:00 AM;9:00 AM;4,433.75;5,680;553.25;1,952;10,687;151;7,730;15,676;11,640.25;7,431.75;3,951;2,028.75
Jul 26, 2018;9:00 AM;10:00 AM;4,392;5,222;606.5;1,369.5;16,987.75;150;7,717;15,640.25;11,695;7,882.25;2,438;2,017
Jul 26, 2018;10:00 AM;11:00 AM;4,341.5;4,903.5;665.25;1,946.75;22,040.75;150;7,662;15,608.5;11,513;8,303.5;775;2,028.5
Jul 26, 2018;11:00 AM;12:00 PM;4,286.25;4,943.75;707.5;3,260.5;25,263;149;7,591.25;14,522.5;11,297.5;8,464.75;1,001.75;2,018.75
Jul 26, 2018;12:00 PM;1:00 PM;4,231;4,505.75;758.5;4,062;26,826;149;7,575.25;14,493;11,272.25;8,435.5;491.75;2,006.25
Jul 26, 2018;1:00 PM;2:00 PM;4,195;4,393.5;802.25;4,523.25;26,747.5;149;7,573;14,002.75;11,286.25;8,654.75;374.75;1,983.25
Jul 26, 2018;2:00 PM;3:00 PM;4,171;4,539.25;939.5;4,996.75;25,604.75;149;7,577;13,851.25;11,277.5;8,429.5;379;2,008.75
Jul 26, 2018;3:00 PM;4:00 PM;4,172.25;4,584.5;1,056.25;5,591.5;23,100.25;149;7,574;13,873.75;11,133.5;8,450.75;349.75;1,982.25
Jul 26, 2018;4:00 PM;5:00 PM;4,161.5;4,666.25;1,197.5;6,244.5;19,162.25;149;7,570.5;13,961.5;10,835;8,293.5;713;1,971.5
Jul 26, 2018;5:00 PM;6:00 PM;4,182.25;4,877.25;1,392.75;6,857.5;14,092;149;7,571.75;14,926.25;10,859.5;7,526;621.75;1,943.5
Jul 26, 2018;6:00 PM;7:00 PM;4,212;5,309.5;1,769.75;7,590;8,402.5;149;7,555.75;15,262.5;11,203;6,634.5;1,577;2,167.5
