     RW      HW MM DD HH     t    p  WR   WG N    x  RF    B    D   A    E IL
*** 
3936500 2463500  2  7 22   5.1  974 272  3.2 4  5.1  88    0    0 254 -348  2
3936500 2463500  2  7 23   4.3  973 284  3.5 5  5.0  92    0    0 245 -347  2
3936500 2463500  2  7 24   3.7  973 293  3.9 6  5.0  95    0    0 270 -348  2
3936500 2463500  2  8  1   2.9  956 310  4.2 7  4.8  96    0    0 293 -318  2
3936500 2463500  2  8  2   2.2  957 313  4.5 8  4.6  97    0    0 295 -318  2
3936500 2463500  2  8  3   1.5  957 321  4.7 8  4.4  97    0    0 293 -318  2
3936500 2463500  2  8  4   1.2  958 318  4.8 8  4.2  96    0    0 291 -318  2
3936500 2463500  2  8  5   1.1  959 319  5.0 8  4.2  94    0    0 290 -318  2
3936500 2463500  2  8  6   0.8  960 313  5.2 7  3.9  92    0    0 285 -318  2
3936500 2463500  2  8  7   0.3  961 316  5.6 7  3.7  89    0    0 278 -318  2
3936500 2463500  2  8  8   0.2  962 311  4.6 7  3.5  87    0    2 278 -318  2
3936500 2463500  2  8  9   0.4  962 303  4.2 7  3.4  83    0   29 279 -318  2
3936500 2463500  2  8 10   0.9  963 309  4.4 7  3.3  78    6   95 279 -318  2
3936500 2463500  2  8 11   1.0  964 313  4.1 7  3.2  75    3  122 281 -319  2
3936500 2463500  2  8 12   1.0  965 314  4.5 7  3.1  73    0   96 280 -324  2
3936500 2463500  2  8 13   1.0  965 309  4.7 7  2.9  68    0   68 281 -329  2
3936500 2463500  2  8 14   1.3  966 297  4.1 7  2.8  66    0   60 281 -330  2
3936500 2463500  2  8 15   1.3  966 282  4.6 7  2.8  65    0  102 280 -330  2
3936500 2463500  2  8 16   1.3  967 293  4.2 7  2.9  66    1   81 280 -327  2
3936500 2463500  2  8 17   1.4  967 278  3.5 7  2.9  66    3   40 279 -323  2
3936500 2463500  2  8 18   1.3  968 282  4.1 8  2.7  61    0    0 282 -321  2
3936500 2463500  2  8 19   1.3  969 267  4.0 8  2.5  58    0    0 284 -320  2
3936500 2463500  2  8 20   1.2  969 251  4.5 8  2.6  59    0    0 280 -319  2
3936500 2463500  2  8 21   1.2  969 267  5.2 8  2.5  58    0    0 275 -319  2
3936500 2463500  2  8 22   0.9  970 265  4.0 8  2.4  57    0    0 273 -317  2
3936500 2463500  2  8 23   1.0  971 241  3.1 8  2.5  59    0    0 272 -315  2
3936500 2463500  2  8 24   0.9  971 211  3.0 7  2.5  60    0    0 265 -314  2
3936500 2463500  2  9  1   0.9  971 194  3.2 8  2.5  60    0    0 264 -312  2
3936500 2463500  2  9  2   0.7  971 214  3.2 8  2.6  62    0    0 267 -309  2
3936500 2463500  2  9  3   0.0  971 224  2.7 6  2.7  67    0    0 256 -307  2
3936500 2463500  2  9  4  -0.1  971 213  2.5 5  2.8  70    0    0 243 -305  2
3936500 2463500  2  9  5  -0.3  971 205  2.4 6  2.8  71    0    0 241 -304  2
3936500 2463500  2  9  6  -1.1  971 221  2.2 4  2.8  74    0    0 236 -303  2
3936500 2463500  2  9  7  -0.6  971 215  2.5 3  2.7  74    0    0 224 -302  2
3936500 2463500  2  9  8  -1.0  971 195  3.0 3  2.8  75    0    2 219 -300  2
3936500 2463500  2  9  9  -0.4  971 171  3.3 4  2.9  77   22   30 219 -300  2
3936500 2463500  2  9 10   0.6  971 200  3.5 6  2.9  72   38   77 231 -303  2
3936500 2463500  2  9 11   0.9  971 197  3.8 8  2.8  67    0   85 248 -310  2
3936500 2463500  2  9 12   1.4  972 199  3.6 7  2.8  64    0   99 254 -315  2
3936500 2463500  2  9 13   2.4  972 161  2.2 8  2.8  61    4  134 258 -318  2
3936500 2463500  2  9 14   3.3  971 121  3.4 7  2.8  59   13  138 264 -321  2
3936500 2463500  2  9 15   3.8  971 142  3.2 7  3.0  58    0  101 265 -326  2
3936500 2463500  2  9 16   4.4  971 170  3.1 7  3.1  58   34   80 270 -326  2
3936500 2463500  2  9 17   5.0  970 204  3.3 7  3.3  60   22   34 275 -322  2
3936500 2463500  2  9 18   4.3  969 194  4.0 7  3.6  66    0    1 277 -319  2
3936500 2463500  2  9 19   3.8  968 147  3.6 8  3.8  72    0    0 282 -319  2
3936500 2463500  2  9 20   2.7  967 128  4.4 8  4.0  80    0    0 286 -318  2
3936500 2463500  2  9 21   2.5  966 150  5.4 8  4.2  88    0    0 286 -317  2
3936500 2463500  2  9 22   1.9  965 149  6.2 8  4.3  92    0    0 285 -317  2
3936500 2463500  2  9 23   2.1  964 148  7.6 8  4.3  94    0    0 286 -317  2
3936500 2463500  2  9 24   3.2  962 139  3.8 8  4.5  93    0    0 290 -317  2
3936500 2463500  2 10  1   5.1  961 174  5.8 8  4.7  87    0    0 298 -318  2
3936500 2463500  2 10  2   5.8  960 183  7.2 7  4.9  84    0    0 303 -319  2
3936500 2463500  2 10  3   5.3  959 144  7.2 7  5.2  87    0    0 302 -320  2
3936500 2463500  2 10  4   5.1  957 179  5.8 7  5.1  88    0    0 303 -320  2
3936500 2463500  2 10  5   5.1  956 176  6.1 5  5.1  88    0    0 297 -322  2
3936500 2463500  2 10  6   5.4  956 163  7.5 4  5.1  87    0    0 284 -323  2
3936500 2463500  2 10  7   7.5  954 181  6.8 4  5.1  80    0    0 280 -323  2
3936500 2463500  2 10  8   9.1  952 198  9.2 4  5.0  70    0    1 279 -324  2
3936500 2463500  2 10  9   8.7  951 217 10.6 6  5.0  67    0   16 289 -327  2
3936500 2463500  2 10 10   8.5  951 228 14.3 6  5.1  69    6   89 302 -332  2
3936500 2463500  2 10 11   7.3  952 243 13.3 7  5.0  71   21  143 305 -337  2
3936500 2463500  2 10 12   6.1  954 260 10.6 7  4.7  72    1  121 307 -340  2
3936500 2463500  2 10 13   5.3  955 238  8.9 7  4.5  75    1  133 304 -342  2
3936500 2463500  2 10 14   5.2  956 248  9.7 7  4.6  79    0   93 302 -341  2
3936500 2463500  2 10 15   5.9  957 250 12.0 7  4.5  76    0   58 303 -340  2
3936500 2463500  2 10 16   5.8  957 250 10.9 7  4.4  72    0   68 304 -338  2
3936500 2463500  2 10 17   3.9  958 271 11.9 7  4.2  73    0   33 301 -334  2
3936500 2463500  2 10 18   4.4  960 272 13.8 7  4.0  73    0    3 297 -330  2
3936500 2463500  2 10 19   4.3  961 273 12.5 8  3.9  72    0    0 302 -325  2
3936500 2463500  2 10 20   4.1  962 277 11.3 8  3.9  72    0    0 307 -322  2
3936500 2463500  2 10 21   3.7  964 279 11.0 8  3.9  74    0    0 306 -321  2
3936500 2463500  2 10 22   3.1  965 282 11.5 7  3.8  76    0    0 297 -320  2
3936500 2463500  2 10 23   3.1  966 279 10.1 7  3.7  75    0    0 288 -320  2
3936500 2463500  2 10 24   2.9  967 277 10.0 8  3.7  74    0    0 292 -320  2
3936500 2463500  2 11  1   2.5  968 277  9.2 8  3.5  73    0    0 297 -319  2
3936500 2463500  2 11  2   2.3  969 283  8.8 8  3.4  71    0    0 294 -319  2
3936500 2463500  2 11  3   2.1  969 284  8.9 8  3.3  72    0    0 292 -318  2
3936500 2463500  2 11  4   1.9  969 286  8.3 7  3.3  73    0    0 285 -316  2
3936500 2463500  2 11  5   1.6  970 276  7.6 7  3.3  74    0    0 278 -315  2
3936500 2463500  2 11  6   1.5  971 284  7.6 7  3.3  75    0    0 278 -313  2
3936500 2463500  2 11  7   1.2  971 288  7.3 5  3.4  77    0    0 264 -312  2
3936500 2463500  2 11  8   0.9  972 284  6.6 5  3.4  80    0    6 252 -311  2
3936500 2463500  2 11  9   1.0  973 292  7.4 5  3.5  82   35   33 252 -311  2
3936500 2463500  2 11 10   1.2  974 295  7.8 7  3.4  80   32   90 263 -311  2
3936500 2463500  2 11 11   1.5  974 307  7.8 7  3.3  75    0   96 271 -313  2
3936500 2463500  2 11 12   1.8  975 306  6.5 7  3.1  70    0   96 270 -314  2
3936500 2463500  2 11 13   2.7  975 298  6.8 7  3.0  65    0  130 270 -315  2
3936500 2463500  2 11 14   2.6  975 305  7.5 6  2.8  60   45  168 267 -315  2
3936500 2463500  2 11 15   2.7  975 294  7.4 5  2.8  58   61  139 257 -315  2
3936500 2463500  2 11 16   2.6  975 283  5.6 7  2.8  60   16   93 263 -313  2
3936500 2463500  2 11 17   2.3  975 273  6.0 6  2.8  59   44   39 266 -309  2
3936500 2463500  2 11 18   1.8  976 279  5.5 6  2.8  62    0    7 259 -304  2
3936500 2463500  2 11 19   1.6  976 270  4.4 6  3.0  68    0    0 257 -299  2
3936500 2463500  2 11 20   1.1  976 258  4.5 7  3.1  72    0    0 256 -296  2
3936500 2463500  2 11 21   0.9  976 255  4.6 8  3.1  74    0    0 260 -295  2
3936500 2463500  2 11 22   0.9  976 265  4.6 7  3.0  71    0    0 259 -296  2
3936500 2463500  2 11 23   0.9  976 263  5.0 7  2.9  70    0    0 257 -298  2
3936500 2463500  2 11 24   0.4  976 230  4.5 7  2.9  71    0    0 256 -299  2
3936500 2463500  2 12  1  -0.2  976 240  4.6 6  2.9  74    0    0 251 -302  2
3936500 2463500  2 12  2   0.0  975 228  4.6 4  3.0  76    0    0 241 -302  2
3936500 2463500  2 12  3  -1.1  975 222  4.9 7  3.3  88    0    0 243 -299  2
3936500 2463500  2 12  4  -1.0  974 279  3.4 8  3.6  99    0    0 256 -298  2
3936500 2463500  2 12  5  -0.8  974 283  2.8 8  3.7  99    0    0 261 -299  2
3936500 2463500  2 12  6  -0.6  974 293  3.4 7  3.7 100    0    0 258 -301  2
3936500 2463500  2 12  7  -0.8  974 314  4.3 7  3.7 100    0    0 255 -301  2
3936500 2463500  2 12  8  -1.0  974 307  5.3 7  3.6  98    0    8 256 -300  2
3936500 2463500  2 12  9  -0.9  975 333  5.1 4  3.5  96   38   45 243 -301  2
3936500 2463500  2 12 10  -1.9  976 333  5.2 4  3.2  90  178   60 226 -303  2
3936500 2463500  2 12 11  -0.8  977 330  4.1 5  2.8  80   45  160 227 -308  2
3936500 2463500  2 12 12  -0.7  978 322  4.4 6  2.8  75   15  172 238 -313  2
3936500 2463500  2 12 13  -0.2  979 314  4.9 6  2.8  73   14  182 244 -317  2
3936500 2463500  2 12 14   0.0  979 311  4.9 5  2.9  74   99  202 240 -318  2
3936500 2463500  2 12 15   0.1  979 305  4.4 6  3.0  76  133  158 242 -318  2
3936500 2463500  2 12 16  -1.0  979 293  4.4 6  3.2  84   61  119 247 -317  2
3936500 2463500  2 12 17  -1.1  980 312  4.3 7  3.4  93   39   59 254 -316  2
3936500 2463500  2 12 18  -1.2  980 292  3.9 5  3.2  90    0    9 249 -314  2
3936500 2463500  2 12 19  -1.4  981 286  5.1 6  3.1  87    0    0 243 -312  2
3936500 2463500  2 12 20  -1.7  980 285  4.4 6  3.1  88    0    0 248 -311  2
3936500 2463500  2 12 21  -2.4  980 270  4.2 5  3.0  90    0    0 243 -311  2
3936500 2463500  2 12 22  -2.4  980 275  4.5 5  3.0  92    0    0 237 -312  2
3936500 2463500  2 12 23  -2.4  981 269  3.8 6  3.0  91    0    0 242 -312  2
3936500 2463500  2 12 24  -2.1  981 271  3.9 7  3.0  90    0    0 252 -312  2
3936500 2463500  2 13  1  -2.1  981 277  3.6 7  3.0  91    0    0 258 -312  2
3936500 2463500  2 13  2  -1.9  981 275  3.3 7  3.1  93    0    0 258 -312  2
3936500 2463500  2 13  3  -2.8  980 265  3.3 6  3.1  94    0    0 252 -311  2
3936500 2463500  2 13  4  -2.3  980 255  3.7 6  3.0  92    0    0 247 -308  2
3936500 2463500  2 13  5  -2.4  980 291  2.7 7  3.0  92    0    0 251 -306  2
3936500 2463500  2 13  6  -2.0  980 270  2.9 8  3.1  92    0    0 259 -305  2
3936500 2463500  2 13  7  -1.9  980 276  4.0 7  3.1  92    0    0 258 -304  2
3936500 2463500  2 13  8  -1.8  980 277  4.1 7  3.2  92    0    6 255 -303  2
3936500 2463500  2 13  9  -1.4  980 281  3.7 7  3.1  90   10   46 254 -303  2
3936500 2463500  2 13 10  -0.8  981 275  3.7 6  3.1  87   32  110 251 -302  2
3936500 2463500  2 13 11  -0.3  981 281  4.4 6  3.1  82   34  159 248 -303  2
3936500 2463500  2 13 12   0.0  981 314  4.7 5  3.0  78   62  197 245 -306  2
3936500 2463500  2 13 13   0.2  981 304  4.9 6  3.0  76   33  201 246 -309  2
3936500 2463500  2 13 14   0.3  981 289  4.4 6  3.1  78   21  181 251 -311  2
3936500 2463500  2 13 15   0.3  981 289  4.9 6  3.1  77   26  160 251 -313  2
3936500 2463500  2 13 16   0.2  980 295  4.5 6  3.0  76   13  106 249 -310  2
3936500 2463500  2 13 17   0.1  980 287  4.2 6  3.0  75   24   57 247 -304  2
3936500 2463500  2 13 18  -0.2  980 283  4.1 6  2.9  74    0    8 244 -300  2
3936500 2463500  2 13 19  -0.3  980 288  4.4 8  2.9  75    0    0 248 -298  2
3936500 2463500  2 13 20  -0.6  981 287  3.4 7  2.9  77    0    0 250 -297  2
3936500 2463500  2 13 21  -0.9  981 278  3.7 8  3.0  81    0    0 250 -299  2
3936500 2463500  2 13 22  -1.3  981 262  3.3 8  3.1  85    0    0 254 -301  2
3936500 2463500  2 13 23  -1.2  981 255  2.8 8  3.0  84    0    0 254 -302  2
3936500 2463500  2 13 24  -1.2  980 265  3.0 8  2.9  82    0    0 255 -303  2
3936500 2463500  2 14  1  -1.4  980 267  3.9 7  2.9  82    0    0 252 -304  2
3936500 2463500  2 14  2  -1.7  980 248  3.1 7  3.0  86    0    0 250 -305  2
3936500 2463500  2 14  3  -2.1  979 215  2.7 7  3.1  92    0    0 251 -306  2
3936500 2463500  2 14  4  -2.2  979 224  2.9 7  3.3  97    0    0 251 -305  2
3936500 2463500  2 14  5  -2.2  978 200  3.2 7  3.3 100    0    0 253 -306  2
3936500 2463500  2 14  6  -1.9  978 284  3.5 8  3.3  99    0    0 258 -307  2
3936500 2463500  2 14  7  -1.7  979 291  4.0 8  3.4  99    0    0 264 -306  2
3936500 2463500  2 14  8  -1.8  979 328  4.8 8  3.5 100    0    6 265 -306  2
3936500 2463500  2 14  9  -1.7  980 299  3.2 8  3.5 100   11   40 265 -305  2
3936500 2463500  2 14 10  -1.4  981 321  4.2 7  3.5  99   25   91 261 -305  2
3936500 2463500  2 14 11  -1.0  982 326  3.1 7  3.5  97    9  120 257 -307  2
3936500 2463500  2 14 12  -0.6  983 330  3.3 7  3.4  93    2  129 259 -309  2
3936500 2463500  2 14 13  -0.2  984 333  3.4 5  3.3  86   18  162 252 -311  2
3936500 2463500  2 14 14   0.5  984 341  3.6 5  3.0  76    6  142 243 -312  2
3936500 2463500  2 14 15   0.2  985 336  3.7 7  2.9  72    9  119 254 -313  2
3936500 2463500  2 14 16   0.3  985 319  3.8 6  2.9  72  145   45 258 -311  2
3936500 2463500  2 14 17  -0.2  985 299  4.1 6  3.0  76   79   25 251 -308  2
3936500 2463500  2 14 18  -0.8  985 303  4.0 6  3.1  81    0    3 247 -303  2
3936500 2463500  2 14 19  -2.4  986 291  3.8 4  2.9  85    0    0 235 -296  2
3936500 2463500  2 14 20  -2.4  987 274  3.8 4  2.8  86    0    0 224 -294  2
3936500 2463500  2 14 21  -2.5  987 284  3.4 4  2.7  82    0    0 222 -293  2
3936500 2463500  2 14 22  -2.8  988 290  3.4 5  2.6  81    0    0 226 -290  2
3936500 2463500  2 14 23  -2.9  988 320  3.7 6  2.6  82    0    0 232 -288  2
3936500 2463500  2 14 24  -3.2  989 349  3.1 6  2.5  80    0    0 235 -288  2
3936500 2463500  2 15  1  -4.7  989 337  2.7 4  2.3  80    0    0 226 -290  2
3936500 2463500  2 15  2  -4.6  990 326  2.6 4  2.3  83    0    0 218 -292  2
3936500 2463500  2 15  3  -4.5  990 320  1.6 7  2.3  83    0    0 230 -294  2
3936500 2463500  2 15  4  -4.5  990  60  1.2 7  2.3  83    0    0 243 -292  2
3936500 2463500  2 15  5  -4.8  990 294  1.1 6  2.3  83    0    0 240 -288  2
3936500 2463500  2 15  6  -5.2  990 260  1.3 6  2.2  83    0    0 235 -285  2
3936500 2463500  2 15  7  -5.4  989 264  1.4 5  2.2  84    0    0 230 -281  2
3936500 2463500  2 15  8  -5.2  990 254  1.3 5  2.2  85    0    8 226 -280  2
3936500 2463500  2 15  9  -5.8  990 256  2.0 5  2.1  82   62   38 226 -283  2
3936500 2463500  2 15 10  -4.1  990 186  1.6 3  2.1  79  182   49 220 -287  2
3936500 2463500  2 15 11  -1.6  991 325  0.9 3  2.1  66  179  119 217 -294  2
3936500 2463500  2 15 12  -1.2  991  70  1.1 4  2.0  58  197  154 225 -302  2
3936500 2463500  2 15 13  -0.9  990  33  1.4 2  2.2  60  246  146 223 -308  2
3936500 2463500  2 15 14  -0.4  990  22  1.3 2  2.2  60  236  141 216 -314  2
3936500 2463500  2 15 15   0.1  989   9  1.2 4  2.2  57  201  125 230 -317  2
3936500 2463500  2 15 16  -0.6  988 282  1.6 4  2.2  57  156   87 241 -317  2
3936500 2463500  2 15 17  -1.1  988 305  1.8 6  2.2  61   46   55 250 -315  2
3936500 2463500  2 15 18  -1.8  988 278  1.3 7  2.3  67    1   10 264 -312  2
3936500 2463500  2 15 19  -2.0  988 358  1.2 7  2.4  72    0    0 270 -310  2
3936500 2463500  2 15 20  -1.9  988 228  1.6 7  2.4  73    0    0 271 -309  2
3936500 2463500  2 15 21  -2.1  987 186  1.8 8  2.5  73    0    0 277 -308  2
3936500 2463500  2 15 22  -1.8  987 314  2.5 8  2.5  74    0    0 283 -309  2
3936500 2463500  2 15 23  -2.2  987 254  3.1 8  2.5  76    0    0 284 -311  2
3936500 2463500  2 15 24  -2.3  987 162  2.2 7  2.5  76    0    0 279 -312  2
3936500 2463500  2 16  1  -1.8  986 267  3.7 8  2.4  71    0    0 279 -314  2
3936500 2463500  2 16  2  -2.2  986 279  2.7 7  2.3  69    0    0 280 -317  2
3936500 2463500  2 16  3  -2.1  986 268  3.1 6  2.4  72    0    0 271 -319  2
3936500 2463500  2 16  4  -1.8  985 209  2.7 7  2.4  71    0    0 271 -318  2
3936500 2463500  2 16  5  -2.3  984 248  3.4 7  2.6  76    0    0 277 -318  2
3936500 2463500  2 16  6  -2.1  984 234  3.5 8  2.7  82    0    0 282 -318  2
3936500 2463500  2 16  7  -1.5  984 234  3.4 8  2.7  79    0    0 287 -318  2
3936500 2463500  2 16  8  -1.5  983 259  3.7 8  2.7  78    0    3 288 -319  2
3936500 2463500  2 16  9  -1.1  983 246  4.1 8  2.8  78    1   47 288 -320  2
3936500 2463500  2 16 10  -1.6  983 231  4.4 7  2.9  82    2   97 284 -320  2
3936500 2463500  2 16 11  -0.3  984 233  3.6 7  3.2  87    0  115 281 -320  2
3936500 2463500  2 16 12   0.3  984 215  4.0 7  3.3  85    1  148 283 -320  2
3936500 2463500  2 16 13   0.7  984 261  4.6 8  3.3  83    0   90 289 -320  2
3936500 2463500  2 16 14   1.1  984 277  4.0 8  3.4  82    0   78 296 -320  2
3936500 2463500  2 16 15   1.1  984 256  4.6 7  3.6  84    0   93 291 -320  2
3936500 2463500  2 16 16   0.2  983 235  4.2 7  3.7  90    0   74 285 -320  2
3936500 2463500  2 16 17   0.1  984 249  3.1 8  3.8  96    0   26 288 -320  2
3936500 2463500  2 16 18   0.2  984 241  3.1 8  3.8  97    0    2 292 -320  2
3936500 2463500  2 16 19   0.2  984 207  3.1 8  3.9  99    0    0 291 -320  2
3936500 2463500  2 16 20   0.3  984 234  3.8 8  4.0 100    0    0 291 -320  2
3936500 2463500  2 16 21   0.1  984 237  3.0 8  4.0 100    0    0 291 -320  2
3936500 2463500  2 16 22   0.1  983 193  3.0 8  3.9 100    0    0 290 -320  2
3936500 2463500  2 16 23   0.1  983 188  3.5 8  3.9 100    0    0 290 -320  2
3936500 2463500  2 16 24   0.0  982 202  3.3 7  3.9 100    0    0 286 -320  2
3936500 2463500  2 17  1   0.2  982 223  3.2 8  3.9 100    0    0 287 -319  2
3936500 2463500  2 17  2   0.7  981 216  3.6 8  4.0  99    0    0 292 -319  2
3936500 2463500  2 17  3   0.9  980 224  3.9 8  4.0  98    0    0 294 -319  2
3936500 2463500  2 17  4   1.7  980 251  5.1 8  4.1  96    0    0 295 -318  2
3936500 2463500  2 17  5   1.8  978 260  4.9 7  4.2  94    0    0 292 -318  2
3936500 2463500  2 17  6   2.0  978 263  5.7 8  4.2  94    0    0 292 -318  2
3936500 2463500  2 17  7   2.3  977 266  5.6 8  4.3  93    0    0 296 -318  2
3936500 2463500  2 17  8   2.9  977 275  5.3 8  4.3  91    0    1 297 -318  2
3936500 2463500  2 17  9   2.5  977 278  5.7 7  4.4  91    0   19 292 -317  2
3936500 2463500  2 17 10   2.6  977 272  5.8 7  4.4  93    0   65 287 -317  2
3936500 2463500  2 17 11   2.8  977 271  5.3 7  4.5  93    0   91 287 -318  2
3936500 2463500  2 17 12   3.1  977 268  5.9 7  4.5  92    0  124 288 -319  2
3936500 2463500  2 17 13   3.3  977 276  5.0 7  4.5  91    0   76 289 -320  2
3936500 2463500  2 17 14   3.1  977 284  4.6 7  4.6  92    0   65 289 -320  2
3936500 2463500  2 17 15   2.9  977 294  4.7 8  4.7  96    0   60 294 -320  2
3936500 2463500  2 17 16   2.9  977 314  4.6 8  4.8  99    0   50 298 -320  2
3936500 2463500  2 17 17   2.0  978  18  4.8 8  4.5  96   13   43 295 -318  2
3936500 2463500  2 17 18   0.5  979  77  5.1 8  4.0  93   13    6 288 -312  2
3936500 2463500  2 17 19  -0.6  981  94  4.8 8  3.4  87    0    0 282 -302  2
3936500 2463500  2 17 20  -1.9  982  74  5.5 7  2.7  75    0    0 271 -296  2
3936500 2463500  2 17 21  -3.0  983  86  5.2 5  2.3  69    0    0 255 -293  2
3936500 2463500  2 17 22  -3.7  985 105  3.8 2  2.1  69    0    0 234 -292  2
3936500 2463500  2 17 23  -4.3  985 100  3.2 1  2.0  70    0    0 219 -292  2
3936500 2463500  2 17 24  -5.0  986 120  2.4 3  2.1  74    0    0 222 -290  2
3936500 2463500  2 18  1  -4.8  987 110  2.1 3  2.1  77    0    0 229 -289  2
3936500 2463500  2 18  2  -5.5  987  98  1.9 2  2.1  79    0    0 228 -288  2
3936500 2463500  2 18  3  -6.1  987 135  1.3 2  2.1  84    0    0 224 -287  2
3936500 2463500  2 18  4  -6.3  986 134  1.3 3  2.1  86    0    0 226 -287  2
3936500 2463500  2 18  5  -6.9  986  59  1.7 3  2.1  89    0    0 227 -287  2
3936500 2463500  2 18  6  -7.7  987  91  1.4 3  2.1  92    0    0 226 -287  2
3936500 2463500  2 18  7  -7.8  987  96  1.7 1  2.0  92    0    0 219 -287  2
3936500 2463500  2 18  8  -7.7  987 107  1.7 1  2.0  91    0    9 214 -287  2
3936500 2463500  2 18  9  -6.1  987  96  2.5 4  2.0  88   27   58 223 -288  2
3936500 2463500  2 18 10  -4.9  988  86  2.6 5  2.1  82  136   90 235 -293  2
3936500 2463500  2 18 11  -3.3  988  80  3.0 4  2.2  75  232  108 236 -299  2
3936500 2463500  2 18 12  -2.0  988  85  3.9 2  2.1  65  396   61 226 -303  2
3936500 2463500  2 18 13  -1.4  987  95  3.0 0  1.9  57  423   86 210 -306  2
3936500 2463500  2 18 14  -1.0  987  63  2.7 0  1.8  51  405   83 202 -309  2
3936500 2463500  2 18 15  -0.8  986  87  2.6 0  1.8  49  358   73 205 -309  2
3936500 2463500  2 18 16  -1.0  986  70  2.4 0  1.8  50  273   56 207 -307  2
3936500 2463500  2 18 17  -1.3  986  84  2.8 2  1.8  51  130   43 216 -301  2
3936500 2463500  2 18 18  -2.4  986  93  2.4 2  2.0  58    7   13 225 -295  2
3936500 2463500  2 18 19  -2.9  986  88  2.4 0  2.1  64    0    0 222 -291  2
3936500 2463500  2 18 20  -3.7  986  83  2.4 0  2.1  68    0    0 219 -288  2
3936500 2463500  2 18 21  -4.0  987 151  2.4 0  2.0  70    0    0 219 -286  2
3936500 2463500  2 18 22  -5.1  987  86  1.0 0  2.0  72    0    0 220 -284  2
3936500 2463500  2 18 23  -5.7  987 155  1.3 0  2.0  77    0    0 220 -283  2
3936500 2463500  2 18 24  -6.8  986 103  1.4 0  2.0  82    0    0 218 -283  2
3936500 2463500  2 19  1  -6.8  986 112  1.6 1  2.0  86    0    0 217 -285  2
